shipment_id,inspection_status,defect_type
3990,Pass,Packaging
3991,Pass,None
3992,Pass,Packaging
3993,Pass,None
3994,Fail,Late Arrival
3995,Pass,None
3996,Pass,Late Arrival
3997,Pass,None
3998,Pass,None
3999,Pass,None
4000,Pass,Damaged Item
4001,Pass,Late Arrival
4002,Pass,Packaging
4003,Pass,Damaged Item
4004,Pass,Late Arrival
4005,Fail,None
4006,Fail,None
4007,Pass,None
4008,Pass,None
4009,Pass,Late Arrival
4010,Pass,Damaged Item
4011,Pass,Damaged Item
4012,Pass,Packaging
4013,Pass,Damaged Item
4014,Pass,Damaged Item
4015,Pass,Late Arrival
4016,Pass,None
4017,Pass,Damaged Item
4018,Pass,Packaging
4019,Pass,Damaged Item
4020,Pass,None
4021,Pass,None
4022,Pass,Packaging
4023,Pass,None
4024,Pass,Packaging
4025,Pass,None
4026,Pass,Late Arrival
4027,Pass,None
4028,Pass,None
4029,Pass,Late Arrival
4030,Fail,Packaging
4031,Pass,Packaging
4032,Pass,Late Arrival
4033,Fail,Damaged Item
4034,Pass,Packaging
4035,Pass,Late Arrival
4036,Pass,Late Arrival
4037,Pass,Packaging
4038,Pass,Packaging
4039,Pass,Late Arrival
4040,Pass,Damaged Item
4041,Pass,Packaging
4042,Pass,Damaged Item
4043,Pass,None
4044,Pass,Late Arrival
4045,Fail,Late Arrival
4046,Pass,Damaged Item
4047,Pass,None
4048,Pass,Damaged Item
4049,Pass,None
4050,Pass,Packaging
4051,Fail,None
4052,Pass,None
4053,Pass,None
4054,Pass,Damaged Item
4055,Pass,Late Arrival
4056,Pass,Late Arrival
4057,Fail,Packaging
4058,Pass,Damaged Item
4059,Pass,Packaging
4060,Pass,None
4061,Pass,Damaged Item
4062,Pass,None
4063,Pass,Damaged Item
4064,Pass,Late Arrival
4065,Pass,None
4066,Pass,None
4067,Pass,Packaging
4068,Fail,Damaged Item
4069,Pass,Damaged Item
4070,Pass,Packaging
4071,Pass,None
4072,Fail,Damaged Item
4073,Pass,Late Arrival
4074,Pass,Damaged Item
4075,Pass,Damaged Item
4076,Pass,None
4077,Pass,Damaged Item
4078,Pass,Late Arrival
4079,Pass,None
4080,Pass,None
4081,Pass,Damaged Item
4082,Pass,None
4083,Pass,None
4084,Pass,None
4085,Pass,Packaging
4086,Pass,Late Arrival
4087,Pass,None
4088,Pass,Damaged Item
4089,Pass,None
4090,Pass,Damaged Item
4091,Pass,Packaging
4092,Pass,Packaging
4093,Pass,Damaged Item
4094,Pass,Damaged Item
4095,Pass,Damaged Item
4096,Fail,Late Arrival
4097,Pass,None
4098,Pass,Damaged Item
4099,Pass,Damaged Item
4100,Pass,Damaged Item
4101,Pass,Packaging
4102,Pass,Damaged Item
4103,Pass,Packaging
4104,Pass,None
4105,Pass,Late Arrival
4106,Pass,Packaging
4107,Pass,Damaged Item
4108,Pass,Packaging
4109,Pass,Packaging
4110,Pass,Packaging
4111,Pass,Damaged Item
4112,Pass,Packaging
4113,Pass,Late Arrival
4114,Pass,None
4115,Pass,Late Arrival
4116,Pass,Late Arrival
4117,Pass,Packaging
4118,Pass,None
4119,Pass,Late Arrival
4120,Pass,Damaged Item
4121,Pass,Late Arrival
4122,Pass,Damaged Item
4123,Pass,Late Arrival
4124,Pass,None
4125,Pass,Damaged Item
4126,Fail,None
4127,Pass,Damaged Item
4128,Pass,Packaging
4129,Pass,Packaging
4130,Pass,Damaged Item
4131,Pass,Packaging
4132,Pass,Damaged Item
4133,Fail,Late Arrival
4134,Pass,None
4135,Pass,None
4136,Pass,Packaging
4137,Pass,Packaging
4138,Pass,Damaged Item
4139,Pass,Packaging
4140,Pass,Damaged Item
4141,Pass,Late Arrival
4142,Pass,Damaged Item
4143,Pass,Packaging
4144,Pass,Packaging
4145,Pass,Packaging
4146,Pass,Packaging
4147,Pass,None
4148,Pass,Late Arrival
4149,Pass,Damaged Item
4150,Pass,Late Arrival
4151,Pass,None
4152,Pass,Damaged Item
4153,Pass,Damaged Item
4154,Pass,None
4155,Pass,None
4156,Pass,Packaging
4157,Pass,None
4158,Pass,Late Arrival
4159,Pass,Damaged Item
4160,Pass,Packaging
4161,Pass,Damaged Item
4162,Pass,Damaged Item
4163,Pass,Late Arrival
4164,Pass,Damaged Item
4165,Pass,Late Arrival
4166,Pass,None
4167,Pass,None
4168,Pass,Damaged Item
4169,Pass,Damaged Item
4170,Pass,Damaged Item
4171,Pass,Late Arrival
4172,Pass,Damaged Item
4173,Pass,Damaged Item
4174,Pass,None
4175,Pass,None
4176,Pass,Damaged Item
4177,Pass,Damaged Item
4178,Pass,None
4179,Fail,Late Arrival
4180,Pass,Damaged Item
4181,Pass,Packaging
4182,Pass,None
4183,Pass,Damaged Item
4184,Pass,Late Arrival
4185,Pass,Damaged Item
4186,Pass,None
4187,Pass,Damaged Item
4188,Pass,None
4189,Pass,Damaged Item
4190,Pass,Packaging
4191,Pass,Packaging
4192,Pass,Packaging
4193,Pass,Packaging
4194,Pass,None
4195,Pass,None
4196,Pass,Packaging
4197,Pass,Late Arrival
4198,Pass,Damaged Item
4199,Pass,Late Arrival
4200,Pass,Packaging
4201,Pass,Damaged Item
4202,Pass,None
4203,Pass,None
4204,Pass,Packaging
4205,Pass,Packaging
4206,Pass,Packaging
4207,Pass,Damaged Item
4208,Pass,Packaging
4209,Pass,Late Arrival
4210,Pass,Packaging
4211,Pass,None
4212,Pass,Damaged Item
4213,Pass,Damaged Item
4214,Pass,Late Arrival
4215,Pass,Late Arrival
4216,Pass,Late Arrival
4217,Pass,None
4218,Pass,Late Arrival
4219,Fail,Late Arrival
4220,Fail,Damaged Item
4221,Pass,Late Arrival
4222,Pass,None
4223,Pass,Packaging
4224,Pass,Damaged Item
4225,Pass,None
4226,Pass,None
4227,Pass,Late Arrival
4228,Pass,Damaged Item
4229,Pass,Damaged Item
4230,Fail,None
4231,Pass,Damaged Item
4232,Pass,Packaging
4233,Pass,None
4234,Pass,None
4235,Pass,Packaging
4236,Pass,Damaged Item
4237,Pass,Damaged Item
4238,Pass,Packaging
4239,Pass,Packaging
4240,Pass,Packaging
4241,Pass,Packaging
4242,Pass,Damaged Item
4243,Pass,Damaged Item
4244,Pass,Late Arrival
4245,Pass,Late Arrival
4246,Pass,None
4247,Pass,Late Arrival
4248,Fail,Late Arrival
4249,Pass,Packaging
4250,Pass,Damaged Item
4251,Pass,None
4252,Pass,Late Arrival
4253,Pass,None
4254,Pass,Packaging
4255,Pass,Packaging
4256,Pass,Late Arrival
4257,Pass,Late Arrival
4258,Pass,None
4259,Pass,Packaging
4260,Pass,Late Arrival
4261,Pass,None
4262,Pass,Packaging
4263,Pass,Packaging
4264,Pass,None
4265,Pass,None
4266,Pass,Damaged Item
4267,Pass,Late Arrival
4268,Pass,Damaged Item
4269,Pass,None
4270,Pass,Packaging
4271,Pass,None
4272,Pass,Damaged Item
4273,Pass,Late Arrival
4274,Pass,None
4275,Pass,Packaging
4276,Pass,None
4277,Pass,None
4278,Pass,None
4279,Pass,Packaging
4280,Pass,Packaging
4281,Pass,Damaged Item
4282,Pass,Packaging
4283,Pass,Damaged Item
4284,Pass,Late Arrival
4285,Pass,Damaged Item
4286,Pass,Damaged Item
4287,Pass,Damaged Item
4288,Pass,Packaging
4289,Fail,None
4290,Pass,None
4291,Pass,Damaged Item
4292,Pass,Damaged Item
4293,Fail,Packaging
4294,Pass,Late Arrival
4295,Pass,Damaged Item
4296,Pass,Damaged Item
4297,Pass,None
4298,Pass,Damaged Item
4299,Pass,Damaged Item
4300,Pass,Packaging
4301,Pass,Late Arrival
4302,Pass,None
4303,Pass,Late Arrival
4304,Pass,Packaging
4305,Pass,Late Arrival
4306,Pass,Late Arrival
4307,Fail,None
4308,Fail,Packaging
4309,Pass,Late Arrival
4310,Pass,Packaging
4311,Fail,Damaged Item
4312,Pass,None
4313,Pass,Damaged Item
4314,Pass,Packaging
4315,Pass,Packaging
4316,Pass,Packaging
4317,Pass,Damaged Item
4318,Pass,None
4319,Pass,Late Arrival
4320,Pass,Packaging
4321,Pass,Damaged Item
4322,Pass,Late Arrival
4323,Pass,Damaged Item
4324,Pass,Packaging
4325,Pass,None
4326,Pass,None
4327,Pass,Damaged Item
4328,Pass,Late Arrival
4329,Pass,Late Arrival
4330,Pass,None
4331,Pass,None
4332,Pass,Damaged Item
4333,Pass,None
4334,Pass,None
4335,Fail,Late Arrival
4336,Pass,Damaged Item
4337,Pass,None
4338,Pass,None
4339,Pass,Late Arrival
4340,Pass,Damaged Item
4341,Pass,Packaging
4342,Pass,Packaging
4343,Pass,Damaged Item
4344,Pass,Late Arrival
4345,Pass,Packaging
4346,Pass,Packaging
4347,Pass,None
4348,Pass,Damaged Item
4349,Pass,None
4350,Pass,None
4351,Pass,None
4352,Fail,Damaged Item
4353,Pass,Late Arrival
4354,Pass,None
4355,Pass,Damaged Item
4356,Pass,Late Arrival
4357,Fail,None
4358,Pass,None
4359,Pass,Damaged Item
4360,Pass,Packaging
4361,Pass,None
4362,Pass,None
4363,Pass,Damaged Item
4364,Pass,Damaged Item
4365,Pass,Late Arrival
4366,Pass,None
4367,Pass,Damaged Item
4368,Pass,Packaging
4369,Pass,Damaged Item
4370,Pass,Packaging
4371,Pass,Damaged Item
4372,Pass,Packaging
4373,Pass,Damaged Item
4374,Pass,Late Arrival
4375,Pass,None
4376,Pass,Packaging
4377,Pass,Damaged Item
4378,Pass,None
4379,Pass,Damaged Item
4380,Pass,Late Arrival
4381,Pass,Packaging
4382,Pass,Damaged Item
4383,Pass,Late Arrival
4384,Pass,Damaged Item
4385,Pass,Packaging
4386,Pass,Late Arrival
4387,Pass,None
4388,Pass,Packaging
4389,Pass,Late Arrival
4390,Pass,None
4391,Pass,Late Arrival
4392,Pass,Late Arrival
4393,Pass,Late Arrival
4394,Pass,Packaging
4395,Pass,Damaged Item
4396,Pass,Packaging
4397,Pass,Packaging
4398,Pass,None
4399,Pass,Damaged Item
4400,Pass,Packaging
4401,Pass,None
4402,Pass,None
4403,Pass,None
4404,Pass,Damaged Item
4405,Pass,Late Arrival
4406,Pass,Late Arrival
4407,Pass,None
4408,Pass,Late Arrival
4409,Pass,None
4410,Pass,None
4411,Pass,Packaging
4412,Pass,Damaged Item
4413,Pass,Packaging
4414,Pass,None
4415,Pass,Damaged Item
4416,Pass,Packaging
4417,Pass,None
4418,Pass,Late Arrival
4419,Fail,Packaging
4420,Pass,Packaging
4421,Pass,None
4422,Pass,Packaging
4423,Pass,Packaging
4424,Pass,None
4425,Pass,Damaged Item
4426,Pass,Damaged Item
4427,Pass,Packaging
4428,Pass,Packaging
4429,Pass,Late Arrival
4430,Pass,Damaged Item
4431,Pass,Packaging
4432,Pass,Late Arrival
4433,Pass,Late Arrival
4434,Pass,None
4435,Fail,None
4436,Pass,None
4437,Pass,Packaging
4438,Pass,Late Arrival
4439,Pass,Packaging
4440,Pass,None
4441,Pass,None
4442,Pass,Damaged Item
4443,Pass,Damaged Item
4444,Pass,Packaging
4445,Pass,None
4446,Pass,Damaged Item
4447,Pass,Packaging
4448,Pass,Late Arrival
4449,Pass,Packaging
4450,Pass,Packaging
4451,Pass,Packaging
4452,Pass,Late Arrival
4453,Pass,None
4454,Pass,Late Arrival
4455,Pass,Late Arrival
4456,Pass,Late Arrival
4457,Pass,None
4458,Pass,Packaging
4459,Pass,Packaging
4460,Fail,Damaged Item
4461,Pass,Packaging
4462,Pass,Packaging
4463,Pass,Packaging
4464,Pass,Packaging
4465,Pass,Late Arrival
4466,Pass,Packaging
4467,Pass,Packaging
4468,Fail,Late Arrival
4469,Pass,Packaging
4470,Pass,Packaging
4471,Fail,Packaging
4472,Pass,Late Arrival
4473,Pass,None
4474,Pass,None
4475,Pass,Packaging
4476,Pass,Damaged Item
4477,Pass,Late Arrival
4478,Pass,Damaged Item
4479,Pass,Packaging
4480,Pass,Late Arrival
4481,Pass,Late Arrival
4482,Pass,Packaging
4483,Pass,Late Arrival
4484,Pass,Late Arrival
4485,Pass,Packaging
4486,Pass,None
4487,Pass,Damaged Item
4488,Pass,Late Arrival
4489,Pass,Packaging
4490,Pass,Packaging
4491,Pass,Damaged Item
4492,Pass,Late Arrival
4493,Pass,Damaged Item
4494,Pass,Damaged Item
4495,Pass,Damaged Item
4496,Pass,None
4497,Pass,Packaging
4498,Pass,Packaging
4499,Pass,Damaged Item
4500,Pass,Damaged Item
4501,Pass,Late Arrival
4502,Pass,Late Arrival
4503,Pass,None
4504,Pass,Damaged Item
4505,Pass,Packaging
4506,Pass,Late Arrival
4507,Pass,None
4508,Pass,Late Arrival
4509,Pass,None
4510,Pass,None
4511,Pass,Damaged Item
4512,Pass,Damaged Item
4513,Pass,Damaged Item
4514,Pass,Packaging
4515,Pass,None
4516,Pass,None
4517,Pass,Packaging
4518,Pass,Packaging
4519,Pass,None
4520,Pass,None
4521,Pass,Late Arrival
4522,Pass,None
4523,Pass,None
4524,Pass,Late Arrival
4525,Pass,Late Arrival
4526,Pass,Damaged Item
4527,Pass,Damaged Item
4528,Pass,None
4529,Pass,Damaged Item
4530,Pass,None
4531,Pass,None
4532,Pass,Damaged Item
4533,Pass,Packaging
4534,Fail,None
4535,Fail,Late Arrival
4536,Pass,Packaging
4537,Pass,Damaged Item
4538,Pass,None
4539,Pass,None
4540,Pass,Damaged Item
4541,Pass,None
4542,Pass,Late Arrival
4543,Pass,None
4544,Pass,Late Arrival
4545,Pass,Packaging
4546,Pass,Packaging
4547,Fail,Late Arrival
4548,Pass,None
4549,Pass,None
4550,Pass,Late Arrival
4551,Pass,Damaged Item
4552,Pass,Late Arrival
4553,Pass,Packaging
4554,Pass,None
4555,Pass,Late Arrival
4556,Pass,None
4557,Pass,Packaging
4558,Pass,Late Arrival
4559,Pass,Packaging
4560,Pass,Late Arrival
4561,Pass,Damaged Item
4562,Pass,None
4563,Pass,None
4564,Pass,None
4565,Pass,Damaged Item
4566,Pass,Packaging
4567,Pass,Late Arrival
4568,Pass,Packaging
4569,Pass,Packaging
4570,Pass,Late Arrival
4571,Pass,Late Arrival
4572,Pass,Packaging
4573,Pass,None
4574,Pass,Packaging
4575,Pass,Late Arrival
4576,Pass,Packaging
4577,Pass,Packaging
4578,Pass,Late Arrival
4579,Pass,Damaged Item
4580,Pass,Packaging
4581,Pass,None
4582,Pass,Damaged Item
4583,Pass,None
4584,Pass,None
4585,Pass,None
4586,Pass,Damaged Item
4587,Pass,Late Arrival
4588,Pass,Damaged Item
4589,Pass,Late Arrival
4590,Pass,Late Arrival
4591,Pass,Packaging
4592,Pass,Damaged Item
4593,Pass,Packaging
4594,Pass,Damaged Item
4595,Pass,Damaged Item
4596,Pass,None
4597,Pass,Damaged Item
4598,Pass,Late Arrival
4599,Pass,Packaging
4600,Pass,None
4601,Pass,Damaged Item
4602,Pass,Damaged Item
4603,Pass,Late Arrival
4604,Pass,Damaged Item
4605,Pass,None
4606,Pass,None
4607,Pass,Damaged Item
4608,Pass,None
4609,Pass,Late Arrival
4610,Pass,None
4611,Fail,Damaged Item
4612,Pass,None
4613,Fail,None
4614,Pass,Packaging
4615,Pass,Packaging
4616,Pass,Packaging
4617,Pass,Packaging
4618,Pass,Packaging
4619,Pass,Packaging
4620,Pass,None
4621,Fail,Late Arrival
4622,Pass,Packaging
4623,Pass,Packaging
4624,Pass,Late Arrival
4625,Pass,Late Arrival
4626,Pass,Damaged Item
4627,Pass,Late Arrival
4628,Pass,Late Arrival
4629,Pass,Late Arrival
4630,Pass,Late Arrival
4631,Pass,Damaged Item
4632,Pass,Late Arrival
4633,Pass,Packaging
4634,Pass,Packaging
4635,Pass,Packaging
4636,Pass,Packaging
4637,Pass,Late Arrival
4638,Pass,Packaging
4639,Pass,Late Arrival
4640,Pass,Damaged Item
4641,Pass,Damaged Item
4642,Pass,Damaged Item
4643,Pass,Damaged Item
4644,Pass,None
4645,Pass,Damaged Item
4646,Pass,Late Arrival
4647,Pass,Late Arrival
4648,Pass,Late Arrival
4649,Pass,None
4650,Pass,Late Arrival
4651,Pass,Packaging
4652,Pass,None
4653,Pass,Late Arrival
4654,Pass,Damaged Item
4655,Pass,Damaged Item
4656,Pass,Packaging
4657,Fail,None
4658,Fail,Packaging
4659,Pass,Damaged Item
4660,Pass,Damaged Item
4661,Pass,Late Arrival
4662,Pass,None
4663,Pass,None
4664,Pass,None
4665,Pass,Packaging
4666,Pass,Damaged Item
4667,Pass,Damaged Item
4668,Pass,Late Arrival
4669,Pass,None
4670,Pass,Packaging
4671,Pass,None
4672,Pass,Packaging
4673,Fail,Late Arrival
4674,Pass,Packaging
4675,Fail,None
4676,Pass,Packaging
4677,Fail,Damaged Item
4678,Pass,None
4679,Pass,None
4680,Pass,None
4681,Pass,Packaging
4682,Pass,Damaged Item
4683,Pass,Damaged Item
4684,Pass,None
4685,Pass,None
4686,Pass,Damaged Item
4687,Pass,Late Arrival
4688,Pass,Late Arrival
4689,Pass,Packaging
4690,Pass,Damaged Item
4691,Fail,None
4692,Pass,Damaged Item
4693,Pass,Late Arrival
4694,Pass,Damaged Item
4695,Pass,None
4696,Fail,Packaging
4697,Pass,Damaged Item
4698,Pass,Damaged Item
4699,Pass,Damaged Item
4700,Pass,Late Arrival
4701,Pass,None
4702,Pass,Damaged Item
4703,Pass,Late Arrival
4704,Pass,Damaged Item
4705,Pass,Damaged Item
4706,Pass,Packaging
4707,Pass,Packaging
4708,Pass,Damaged Item
4709,Fail,Late Arrival
4710,Pass,Damaged Item
4711,Pass,Damaged Item
4712,Pass,Late Arrival
4713,Pass,Packaging
4714,Pass,Damaged Item
4715,Pass,Damaged Item
4716,Pass,Late Arrival
4717,Pass,None
4718,Pass,Packaging
4719,Pass,Late Arrival
4720,Pass,Packaging
4721,Pass,Damaged Item
4722,Pass,Packaging
4723,Pass,Packaging
4724,Pass,None
4725,Pass,Packaging
4726,Pass,None
4727,Pass,Damaged Item
4728,Pass,None
4729,Pass,None
4730,Pass,Packaging
4731,Pass,Packaging
4732,Pass,None
4733,Pass,None
4734,Pass,Packaging
4735,Pass,Packaging
4736,Pass,None
4737,Pass,Damaged Item
4738,Pass,Late Arrival
4739,Pass,None
4740,Pass,Damaged Item
4741,Pass,None
4742,Pass,Packaging
4743,Pass,Late Arrival
4744,Pass,Packaging
4745,Pass,None
4746,Pass,Packaging
4747,Pass,Late Arrival
4748,Pass,None
4749,Pass,None
4750,Pass,Packaging
4751,Pass,None
4752,Pass,Late Arrival
4753,Pass,Packaging
4754,Pass,Packaging
4755,Pass,None
4756,Pass,None
4757,Pass,Packaging
4758,Pass,Packaging
4759,Pass,Packaging
4760,Pass,Packaging
4761,Pass,Late Arrival
4762,Pass,Damaged Item
4763,Pass,None
4764,Pass,Packaging
4765,Pass,Damaged Item
4766,Pass,Packaging
4767,Pass,Packaging
4768,Pass,Packaging
4769,Pass,Late Arrival
4770,Pass,Packaging
4771,Pass,Late Arrival
4772,Pass,Damaged Item
4773,Pass,Packaging
4774,Pass,Late Arrival
4775,Pass,None
4776,Pass,None
4777,Pass,Damaged Item
4778,Pass,None
4779,Pass,Late Arrival
4780,Pass,Late Arrival
4781,Pass,Packaging
4782,Pass,Packaging
4783,Pass,Damaged Item
4784,Pass,Damaged Item
4785,Pass,None
4786,Pass,Packaging
4787,Pass,Late Arrival
4788,Pass,Packaging
4789,Pass,Packaging
4790,Pass,Late Arrival
4791,Pass,Damaged Item
4792,Pass,Damaged Item
4793,Pass,None
4794,Pass,None
4795,Pass,Damaged Item
4796,Pass,Late Arrival
4797,Pass,None
4798,Pass,None
4799,Pass,Damaged Item
4800,Pass,Late Arrival
4801,Pass,Damaged Item
4802,Pass,Damaged Item
4803,Pass,None
4804,Pass,Late Arrival
4805,Pass,Late Arrival
4806,Pass,None
4807,Pass,Packaging
4808,Pass,Late Arrival
4809,Pass,Packaging
4810,Pass,Packaging
4811,Pass,Damaged Item
4812,Pass,None
4813,Pass,None
4814,Pass,None
4815,Pass,None
4816,Pass,Packaging
4817,Pass,Packaging
4818,Pass,None
4819,Pass,None
4820,Pass,Damaged Item
4821,Pass,Late Arrival
4822,Pass,Damaged Item
4823,Pass,Late Arrival
4824,Pass,Packaging
4825,Pass,Damaged Item
4826,Pass,None
4827,Pass,None
4828,Pass,Late Arrival
4829,Pass,Late Arrival
4830,Pass,Packaging
4831,Pass,Packaging
4832,Pass,Damaged Item
4833,Pass,Packaging
4834,Pass,Damaged Item
4835,Pass,Damaged Item
4836,Pass,Late Arrival
4837,Pass,Damaged Item
4838,Fail,Damaged Item
4839,Pass,Late Arrival
4840,Pass,None
4841,Pass,Late Arrival
4842,Fail,Late Arrival
4843,Pass,Packaging
4844,Pass,Late Arrival
4845,Pass,Damaged Item
4846,Pass,None
4847,Pass,Late Arrival
4848,Pass,None
4849,Pass,Late Arrival
4850,Pass,None
4851,Fail,Packaging
4852,Pass,Damaged Item
4853,Pass,Late Arrival
4854,Pass,Packaging
4855,Pass,None
4856,Pass,Late Arrival
4857,Pass,Damaged Item
4858,Pass,None
4859,Pass,None
4860,Pass,Damaged Item
4861,Pass,Late Arrival
4862,Pass,Packaging
4863,Pass,None
4864,Pass,Late Arrival
4865,Fail,None
4866,Pass,Late Arrival
4867,Pass,None
4868,Pass,None
4869,Pass,Damaged Item
4870,Fail,None
4871,Pass,Damaged Item
4872,Pass,Packaging
4873,Pass,Late Arrival
4874,Pass,None
4875,Pass,None
4876,Pass,Late Arrival
4877,Pass,Packaging
4878,Pass,None
4879,Pass,None
4880,Pass,Packaging
4881,Pass,None
4882,Pass,Packaging
4883,Pass,Damaged Item
4884,Pass,Packaging
4885,Pass,None
4886,Pass,None
4887,Pass,Packaging
4888,Pass,Packaging
4889,Pass,Damaged Item
4890,Pass,Damaged Item
4891,Pass,Late Arrival
4892,Pass,Damaged Item
4893,Pass,Packaging
4894,Pass,Late Arrival
4895,Pass,None
4896,Pass,None
4897,Pass,Late Arrival
4898,Pass,Packaging
4899,Pass,Damaged Item
4900,Pass,Late Arrival
4901,Pass,Damaged Item
4902,Pass,Packaging
4903,Fail,Damaged Item
4904,Pass,None
4905,Pass,Late Arrival
4906,Pass,Damaged Item
4907,Pass,Late Arrival
4908,Pass,Late Arrival
4909,Pass,Late Arrival
4910,Pass,Packaging
4911,Pass,Late Arrival
4912,Pass,Late Arrival
4913,Pass,None
4914,Pass,Late Arrival
4915,Pass,Packaging
4916,Pass,Packaging
4917,Pass,None
4918,Pass,Damaged Item
4919,Pass,Damaged Item
4920,Pass,None
4921,Pass,Packaging
4922,Pass,Late Arrival
4923,Pass,None
4924,Pass,Damaged Item
4925,Pass,None
4926,Fail,Late Arrival
4927,Pass,Packaging
4928,Pass,Damaged Item
4929,Pass,Damaged Item
4930,Fail,Late Arrival
4931,Pass,Packaging
4932,Pass,Packaging
4933,Pass,None
4934,Pass,Late Arrival
4935,Pass,Packaging
4936,Pass,Damaged Item
4937,Pass,Late Arrival
4938,Pass,None
4939,Pass,Late Arrival
4940,Pass,None
4941,Pass,Damaged Item
4942,Pass,Late Arrival
4943,Pass,Damaged Item
4944,Pass,Packaging
4945,Pass,None
4946,Pass,Packaging
4947,Pass,Damaged Item
4948,Pass,Damaged Item
4949,Pass,None
4950,Pass,Packaging
4951,Fail,Late Arrival
4952,Pass,Late Arrival
4953,Pass,Packaging
4954,Pass,Late Arrival
4955,Pass,Late Arrival
4956,Pass,Damaged Item
4957,Pass,Damaged Item
4958,Pass,Late Arrival
4959,Pass,Late Arrival
4960,Pass,Late Arrival
4961,Pass,None
4962,Pass,None
4963,Pass,Damaged Item
4964,Pass,Packaging
4965,Pass,Late Arrival
4966,Pass,Damaged Item
4967,Pass,Damaged Item
4968,Pass,Damaged Item
4969,Pass,Damaged Item
4970,Pass,None
4971,Pass,None
4972,Pass,Damaged Item
